"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","3","61151","17","0","2024","1","",175,10286,10578,10634,138867577,24988200,122213,1017,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.7,330,3.3,265,2.6,204,2.0,10200812,7.9,1598608,6.8,-3754,-3.0,50,5.2
"US000","3","611512","18","0","2024","1","",4,95,95,107,979804,229613,1334,761,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-5,-5.0,-4,-4.0,6,5.9,75421,8.3,3597,1.6,833,166.3,65,9.3
"US000","3","611513","18","0","2024","1","",34,2196,2120,2128,29504286,4446147,44294,1057,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,123,5.9,119,5.9,78,3.8,2421090,8.9,418633,10.4,4168,10.4,36,3.5
"US000","3","611519","18","0","2024","1","",137,7995,8363,8399,108383487,20312440,76585,1010,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-2.1,212,2.7,150,1.8,120,1.4,7704301,7.7,1176378,6.1,-8755,-10.3,53,5.5
"US000","3","6116","16","0","2024","1","",202,7913,8124,8359,84067281,1583965,24243,795,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,4.1,396,5.3,447,5.8,521,6.6,2311707,2.8,-94761,-5.6,-6036,-19.9,-24,-2.9
"US000","3","61161","17","0","2024","1","",9,218,223,224,2035686,0,0,706,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-64,-22.7,-68,-23.4,-61,-21.4,-855545,-29.6,0,0.0,0,0.0,-72,-9.3
"US000","3","611610","18","0","2024","1","",9,218,223,224,2035686,0,0,706,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-64,-22.7,-68,-23.4,-61,-21.4,-855545,-29.6,0,0.0,0,0.0,-72,-9.3
"US000","3","61162","17","0","2024","1","",68,2402,2421,2518,20340492,518230,16700,639,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,7.9,-25,-1.0,-42,-1.7,-20,-0.8,-5369297,-20.9,-36074,-6.5,730,4.6,-160,-20.0
"US000","3","611620","18","0","2024","1","",68,2402,2421,2518,20340492,518230,16700,639,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,7.9,-25,-1.0,-42,-1.7,-20,-0.8,-5369297,-20.9,-36074,-6.5,730,4.6,-160,-20.0
"US000","3","61163","17","0","2024","1","",6,168,166,168,2194318,654517,4644,1009,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,3,1.8,-3,-1.8,2,1.2,100856,4.8,7389,1.1,-419,-8.3,43,4.5
"US000","3","611630","18","0","2024","1","",6,168,166,168,2194318,654517,4644,1009,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,3,1.8,-3,-1.8,2,1.2,100856,4.8,7389,1.1,-419,-8.3,43,4.5
"US000","3","61169","17","0","2024","1","",119,5125,5314,5449,59496785,411218,2899,864,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.6,482,10.4,560,11.8,600,12.4,8435693,16.5,-66076,-13.8,-6347,-68.6,37,4.5
"US000","3","611691","18","0","2024","1","",51,3158,3319,3359,35749563,156210,503,839,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,2.0,401,14.5,544,19.6,549,19.5,6941164,24.1,75058,92.5,10,2.0,42,5.3
"US000","3","611692","18","0","2024","1","",1,5,5,5,29130,0,0,448,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-28.6,-2,-28.6,-1,-16.7,1311,4.7,0,0.0,0,0.0,127,39.6
"US000","3","611699","18","0","2024","1","",67,1962,1990,2085,23718092,255008,2396,907,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,3.1,83,4.4,18,0.9,52,2.6,1493218,6.7,-141134,-35.6,-6357,-72.6,35,4.0
"US000","3","6117","16","0","2024","1","",408,40847,42712,40815,501536097,35480015,173323,931,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,4.1,1006,2.5,1149,2.8,-526,-1.3,29078196,6.2,1113581,3.2,-25638,-12.9,43,4.8
"US000","3","61171","17","0","2024","1","",408,40847,42712,40815,501536097,35480015,173323,931,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,4.1,1006,2.5,1149,2.8,-526,-1.3,29078196,6.2,1113581,3.2,-25638,-12.9,43,4.8
"US000","3","611710","18","0","2024","1","",408,40847,42712,40815,501536097,35480015,173323,931,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,4.1,1006,2.5,1149,2.8,-526,-1.3,29078196,6.2,1113581,3.2,-25638,-12.9,43,4.8
"US000","3","62","14","0","2024","1","",7266,943984,948547,953116,18211289548,1033577393,7804304,1477,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",154,2.2,22209,2.4,25612,2.8,28072,3.0,1120676402,6.6,71271714,7.4,3083082,65.3,53,3.7
"US000","3","621","15","0","2024","1","",2262,82227,83098,83487,1553096857,215834978,1958930,1440,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,1.3,6617,8.8,7214,9.5,7455,9.8,238178301,18.1,21618838,11.1,648323,49.5,106,7.9
"US000","3","6211","16","0","2024","1","",786,22465,22482,22576,527631767,61963589,428828,1803,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.6,265,1.2,314,1.4,412,1.9,18974860,3.7,6686774,12.1,66571,18.4,39,2.2
"US000","3","62111","17","0","2024","1","",786,22465,22482,22576,527631767,61963589,428828,1803,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.6,265,1.2,314,1.4,412,1.9,18974860,3.7,6686774,12.1,66571,18.4,39,2.2
"US000","3","621111","18","0","2024","1","",769,21982,22004,22088,519675066,59410545,363501,1815,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.5,223,1.0,279,1.3,366,1.7,18207098,3.6,6542775,12.4,62734,20.9,40,2.3
"US000","3","621112","18","0","2024","1","",17,483,478,488,7956701,2553044,65327,1267,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,6.2,42,9.5,35,7.9,46,10.4,767762,10.7,143999,6.0,3837,6.2,16,1.3
"US000","3","6212","16","0","2024","1","",10,252,256,257,5096713,1269675,71813,1537,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,25.0,1,0.4,23,9.9,29,12.7,271689,5.6,72496,6.1,5348,8.0,-27,-1.7
"US000","3","62121","17","0","2024","1","",10,252,256,257,5096713,1269675,71813,1537,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,25.0,1,0.4,23,9.9,29,12.7,271689,5.6,72496,6.1,5348,8.0,-27,-1.7
"US000","3","621210","18","0","2024","1","",10,252,256,257,5096713,1269675,71813,1537,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,25.0,1,0.4,23,9.9,29,12.7,271689,5.6,72496,6.1,5348,8.0,-27,-1.7
"US000","3","6213","16","0","2024","1","",118,2646,2657,2679,39039447,9333569,197858,1129,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,5.4,108,4.3,110,4.3,121,4.7,3327673,9.3,768861,9.0,36195,22.4,51,4.7
"US000","3","62131","17","0","2024","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","621310","18","0","2024","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","62133","17","0","2024","1","",40,1281,1288,1299,19619653,5684458,42280,1171,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,11.1,108,9.2,114,9.7,119,10.1,1360037,7.4,606038,11.9,31106,278.4,-24,-2.0
"US000","3","621330","18","0","2024","1","",40,1281,1288,1299,19619653,5684458,42280,1171,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,11.1,108,9.2,114,9.7,119,10.1,1360037,7.4,606038,11.9,31106,278.4,-24,-2.0
"US000","3","62134","17","0","2024","1","N",26,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-1,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","621340","18","0","2024","1","N",26,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-1,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","62139","17","0","2024","1","",51,738,745,745,10645236,1596747,16312,1103,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,6.2,63,9.3,64,9.4,62,9.1,1748583,19.7,356927,28.8,1158,7.6,96,9.5
"US000","3","621399","18","0","2024","1","",51,738,745,745,10645236,1596747,16312,1103,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,6.2,63,9.3,64,9.4,62,9.1,1748583,19.7,356927,28.8,1158,7.6,96,9.5
"US000","3","6214","16","0","2024","1","",504,33969,34722,34909,648387133,86810122,820302,1444,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.2,5085,17.6,5573,19.1,5690,19.5,174489434,36.8,6860837,8.6,339176,70.5,191,15.2
"US000","3","62141","17","0","2024","1","",11,281,281,285,4165035,1716984,18388,1135,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-7,-2.4,-4,-1.4,1,0.4,404014,10.7,124151,7.8,15126,463.7,122,12.0
"US000","3","621410","18","0","2024","1","",11,281,281,285,4165035,1716984,18388,1135,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-7,-2.4,-4,-1.4,1,0.4,404014,10.7,124151,7.8,15126,463.7,122,12.0
"US000","3","62142","17","0","2024","1","",245,14451,15047,15124,222849015,47784140,497181,1152,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.2,689,5.0,1134,8.2,1223,8.8,26815933,13.7,2874430,6.4,236533,90.7,64,5.9
"US000","3","621420","18","0","2024","1","",245,14451,15047,15124,222849015,47784140,497181,1152,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.2,689,5.0,1134,8.2,1223,8.8,26815933,13.7,2874430,6.4,236533,90.7,64,5.9
"US000","3","62149","17","0","2024","1","",248,19237,19394,19500,421373083,37308998,304733,1673,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.2,4403,29.7,4443,29.7,4466,29.7,147269487,53.7,3862256,11.5,87517,40.3,262,18.6
"US000","3","621491","18","0","2024","1","",1,109,106,108,2104588,0,0,1504,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,15,16.0,15,16.5,15,16.1,138820,7.1,0,0.0,0,0.0,-128,-7.8
"US000","3","621492","18","0","2024","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","621493","18","0","2024","1","N",27,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-1,-3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","621498","18","0","2024","1","",218,16296,16460,16539,360595979,21814977,238712,1688,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.9,4317,36.0,4393,36.4,4437,36.7,143928963,66.4,3415997,18.6,60876,34.2,305,22.1
"US000","3","6215","16","0","2024","1","",17,225,227,226,4146703,0,0,1411,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.6,10,4.7,18,8.6,15,7.1,511408,14.1,0,0.0,0,0.0,90,6.8
"US000","3","62151","17","0","2024","1","",17,225,227,226,4146703,0,0,1411,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.6,10,4.7,18,8.6,15,7.1,511408,14.1,0,0.0,0,0.0,90,6.8
"US000","3","621511","18","0","2024","1","",10,145,147,145,3063437,0,0,1618,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-9.1,1,0.7,4,2.8,5,3.6,339395,12.5,0,0.0,0,0.0,146,9.9
"US000","3","621512","18","0","2024","1","",7,80,80,81,1083266,0,0,1037,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,9,12.7,14,21.2,10,14.1,172013,18.9,0,0.0,0,0.0,26,2.6
"US000","3","6216","16","0","2024","1","",97,2805,2805,2816,43600221,6711509,57513,1194,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,20,0.7,29,1.0,60,2.2,1935052,4.6,992758,17.4,-1738,-2.9,38,3.3
"US000","3","62161","17","0","2024","1","",97,2805,2805,2816,43600221,6711509,57513,1194,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,20,0.7,29,1.0,60,2.2,1935052,4.6,992758,17.4,-1738,-2.9,38,3.3
"US000","3","621610","18","0","2024","1","",97,2805,2805,2816,43600221,6711509,57513,1194,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,20,0.7,29,1.0,60,2.2,1935052,4.6,992758,17.4,-1738,-2.9,38,3.3
"US000","3","6219","16","0","2024","1","",730,19865,19949,20024,285194873,49746514,382616,1100,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,0.7,1128,6.0,1147,6.1,1128,6.0,38668185,15.7,6237112,14.3,202771,112.7,92,9.1
"US000","3","62191","17","0","2024","1","",620,17979,18056,18126,258983810,45430184,351409,1103,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.0,1197,7.1,1195,7.1,1187,7.0,37711165,17.0,6048022,15.4,178231,102.9,93,9.2
"US000","3","621910","18","0","2024","1","",620,17979,18056,18126,258983810,45430184,351409,1103,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.0,1197,7.1,1195,7.1,1187,7.0,37711165,17.0,6048022,15.4,178231,102.9,93,9.2
"US000","3","62199","17","0","2024","1","",110,1886,1893,1898,26211063,4316330,31207,1065,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.9,-69,-3.5,-48,-2.5,-59,-3.0,957020,3.8,189090,4.6,24540,368.1,69,6.9
"US000","3","621991","18","0","2024","1","",1,52,54,54,673885,0,0,972,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-3.7,2,3.8,2,3.8,54998,8.9,0,0.0,0,0.0,68,7.5
"US000","3","621999","18","0","2024","1","",109,1834,1839,1844,25537178,4316330,31207,1068,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.9,-67,-3.5,-50,-2.6,-61,-3.2,902022,3.7,189090,4.6,24540,368.1,70,7.0
"US000","3","622","15","0","2024","1","",1446,688912,691324,694809,14226656418,425935882,1648787,1582,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",72,5.2,9950,1.5,11988,1.8,14247,2.1,704635246,5.2,26807387,6.7,501995,43.8,52,3.4
"US000","3","6221","16","0","2024","1","",1427,685194,687625,691102,14154691885,425001796,1637927,1583,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",73,5.4,10059,1.5,12097,1.8,14438,2.1,704442708,5.2,26617027,6.7,495703,43.4,52,3.4
"US000","3","62211","17","0","2024","1","",1427,685194,687625,691102,14154691885,425001796,1637927,1583,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",73,5.4,10059,1.5,12097,1.8,14438,2.1,704442708,5.2,26617027,6.7,495703,43.4,52,3.4
"US000","3","622110","18","0","2024","1","",1427,685194,687625,691102,14154691885,425001796,1637927,1583,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",73,5.4,10059,1.5,12097,1.8,14438,2.1,704442708,5.2,26617027,6.7,495703,43.4,52,3.4
"US000","3","6222","16","0","2024","1","",15,3010,2987,2995,53112946,934086,10860,1363,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-6.2,-92,-3.0,-96,-3.1,-175,-5.5,-551387,-1.0,190360,25.6,6292,137.7,39,2.9
"US000","3","62221","17","0","2024","1","",15,3010,2987,2995,53112946,934086,10860,1363,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-6.2,-92,-3.0,-96,-3.1,-175,-5.5,-551387,-1.0,190360,25.6,6292,137.7,39,2.9
"US000","3","622210","18","0","2024","1","",15,3010,2987,2995,53112946,934086,10860,1363,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-6.2,-92,-3.0,-96,-3.1,-175,-5.5,-551387,-1.0,190360,25.6,6292,137.7,39,2.9
"US000","3","6223","16","0","2024","1","",4,708,712,712,18851587,0,0,2041,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-17,-2.3,-13,-1.8,-16,-2.2,743925,4.1,0,0.0,0,0.0,122,6.4
"US000","3","62231","17","0","2024","1","",4,708,712,712,18851587,0,0,2041,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-17,-2.3,-13,-1.8,-16,-2.2,743925,4.1,0,0.0,0,0.0,122,6.4
"US000","3","622310","18","0","2024","1","",4,708,712,712,18851587,0,0,2041,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-17,-2.3,-13,-1.8,-16,-2.2,743925,4.1,0,0.0,0,0.0,122,6.4
"US000","3","623","15","0","2024","1","",726,54974,55136,55264,716457708,97539831,788529,1000,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,1106,2.1,1385,2.6,1264,2.3,35303911,5.2,6459231,7.1,482784,157.9,27,2.8
"US000","3","6231","16","0","2024","1","",310,39933,40113,40237,530934077,31790234,202317,1019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.6,890,2.3,1125,2.9,1123,2.9,24945032,4.9,3065147,10.7,54040,36.4,22,2.2
"US000","3","62311","17","0","2024","1","",310,39933,40113,40237,530934077,31790234,202317,1019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.6,890,2.3,1125,2.9,1123,2.9,24945032,4.9,3065147,10.7,54040,36.4,22,2.2
"US000","3","623110","18","0","2024","1","",310,39933,40113,40237,530934077,31790234,202317,1019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.6,890,2.3,1125,2.9,1123,2.9,24945032,4.9,3065147,10.7,54040,36.4,22,2.2
"US000","3","6232","16","0","2024","1","",320,10275,10266,10196,130916300,56253569,552625,983,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,333,3.3,371,3.7,230,2.3,11385081,9.5,2429137,4.5,429925,350.4,57,6.2
"US000","3","62321","17","0","2024","1","",215,6617,6622,6605,79891161,35568860,310383,929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.5,79,1.2,118,1.8,57,0.9,5905159,8.0,1193199,3.5,233110,301.7,57,6.5
"US000","3","623210","18","0","2024","1","",215,6617,6622,6605,79891161,35568860,310383,929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.5,79,1.2,118,1.8,57,0.9,5905159,8.0,1193199,3.5,233110,301.7,57,6.5
"US000","3","62322","17","0","2024","1","",105,3658,3644,3591,51025139,20684709,242242,1081,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.9,254,7.5,253,7.5,173,5.1,5479922,12.0,1235938,6.4,196815,433.3,52,5.1
"US000","3","623220","18","0","2024","1","",105,3658,3644,3591,51025139,20684709,242242,1081,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.9,254,7.5,253,7.5,173,5.1,5479922,12.0,1235938,6.4,196815,433.3,52,5.1
"US000","3","6233","16","0","2024","1","",52,3276,3275,3333,37641592,6983115,25629,879,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,122,3.9,132,4.2,173,5.5,2431135,6.9,656854,10.4,155,0.6,20,2.3
"US000","3","62331","17","0","2024","1","",52,3276,3275,3333,37641592,6983115,25629,879,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,122,3.9,132,4.2,173,5.5,2431135,6.9,656854,10.4,155,0.6,20,2.3
"US000","3","623311","18","0","2024","1","",25,2607,2603,2668,31280848,6290688,17198,916,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-3.8,72,2.8,86,3.4,126,5.0,1943179,6.6,624607,11.0,-1339,-7.2,24,2.7
"US000","3","623312","18","0","2024","1","",27,669,672,665,6360744,692427,8431,732,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,3.8,50,8.1,46,7.3,47,7.6,487956,8.3,32247,4.9,1494,21.5,5,0.7
"US000","3","6239","16","0","2024","1","",44,1490,1482,1498,16965739,2512913,7958,876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-6.4,-239,-13.8,-243,-14.1,-262,-14.9,-3457337,-16.9,308093,14.0,-1336,-14.4,-28,-3.1
"US000","3","62399","17","0","2024","1","",44,1490,1482,1498,16965739,2512913,7958,876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-6.4,-239,-13.8,-243,-14.1,-262,-14.9,-3457337,-16.9,308093,14.0,-1336,-14.4,-28,-3.1
"US000","3","623990","18","0","2024","1","",44,1490,1482,1498,16965739,2512913,7958,876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-6.4,-239,-13.8,-243,-14.1,-262,-14.9,-3457337,-16.9,308093,14.0,-1336,-14.4,-28,-3.1
"US000","3","624","15","0","2024","1","",2832,117871,118989,119556,1715078565,294266702,3408058,1110,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",52,1.9,4536,4.0,5025,4.4,5106,4.5,142558944,9.1,16386258,5.9,1449980,74.1,48,4.5
"US000","3","6241","16","0","2024","1","",1810,97716,98541,99068,1471658105,240692918,2635674,1150,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,1.9,3968,4.2,4349,4.6,4521,4.8,120742606,8.9,15053867,6.7,1439719,120.4,46,4.2
"US000","3","62411","17","0","2024","1","",260,16852,16829,16862,239437632,17756912,172424,1093,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.6,955,6.0,846,5.3,711,4.4,24221602,11.3,502269,2.9,72650,72.8,59,5.7
"US000","3","624110","18","0","2024","1","",260,16852,16829,16862,239437632,17756912,172424,1093,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.6,955,6.0,846,5.3,711,4.4,24221602,11.3,502269,2.9,72650,72.8,59,5.7
"US000","3","62412","17","0","2024","1","",775,25578,25693,25799,335344514,85630715,927806,1004,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.9,942,3.8,911,3.7,970,3.9,22317641,7.1,4700639,5.8,681681,277.0,31,3.2
"US000","3","624120","18","0","2024","1","",775,25578,25693,25799,335344514,85630715,927806,1004,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.9,942,3.8,911,3.7,970,3.9,22317641,7.1,4700639,5.8,681681,277.0,31,3.2
"US000","3","62419","17","0","2024","1","",775,55286,56019,56407,896875959,137305291,1535444,1234,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,2.9,2071,3.9,2592,4.9,2840,5.3,74203363,9.0,9850959,7.7,685388,80.6,49,4.1
"US000","3","624190","18","0","2024","1","",775,55286,56019,56407,896875959,137305291,1535444,1234,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,2.9,2071,3.9,2592,4.9,2840,5.3,74203363,9.0,9850959,7.7,685388,80.6,49,4.1
"US000","3","6242","16","0","2024","1","",199,3692,3698,3701,46756185,13075397,223449,973,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.5,20,0.5,16,0.4,6,0.2,1984991,4.4,-196492,-1.5,-12528,-5.3,38,4.1
"US000","3","62421","17","0","2024","1","",83,836,836,842,6826172,2895127,78611,627,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.2,-34,-3.9,-34,-3.9,-30,-3.4,428862,6.7,-23347,-0.8,4054,5.4,62,11.0
"US000","3","624210","18","0","2024","1","",83,836,836,842,6826172,2895127,78611,627,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.2,-34,-3.9,-34,-3.9,-30,-3.4,428862,6.7,-23347,-0.8,4054,5.4,62,11.0
"US000","3","62422","17","0","2024","1","",87,2400,2407,2394,33106834,8947205,129847,1061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,2.4,40,1.7,49,2.1,23,1.0,614400,1.9,-418178,-4.5,-30565,-19.1,3,0.3
"US000","3","624221","18","0","2024","1","",16,326,328,324,6262153,3112643,13795,1478,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,6.7,-82,-20.1,-81,-19.8,-88,-21.4,-718493,-10.3,-605578,-16.3,-22709,-62.2,167,12.7
"US000","3","624229","18","0","2024","1","",71,2074,2079,2070,26844681,5834562,116052,995,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.4,122,6.2,130,6.7,111,5.7,1332893,5.2,187400,3.3,-7856,-6.3,-10,-1.0
"US000","3","62423","17","0","2024","1","",29,456,455,465,6823179,1233065,14991,1144,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-6.5,14,3.2,1,0.2,13,2.9,941729,16.0,245033,24.8,13983,1387.2,137,13.6
"US000","3","624230","18","0","2024","1","",29,456,455,465,6823179,1233065,14991,1144,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-6.5,14,3.2,1,0.2,13,2.9,941729,16.0,245033,24.8,13983,1387.2,137,13.6
"US000","3","6243","16","0","2024","1","",194,5184,5350,5380,67007515,24219521,244579,972,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.5,-186,-3.5,-168,-3.0,-212,-3.8,2914419,4.5,1055855,4.6,4072,1.7,75,8.4
